CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
90222371,2016,2016-09-05,9590,2016-06-12,0817,021201,,7,1,7,1942,0,1,1,,2,060,"I-10 E/B (SANTA MONICA FREEWAY)","WEST BOULEVARD OVERCROSSING",530.00,W,N,B,-,Y,,,,,,,,,,Y,1,1,0,3,A,-,03,22350,,N,C,C,E,A,C,-,A,D,0,Y,,,,Y,,D,22,0,0,0,1,0,0,0,0,0,"- ","- ",34.035609999999998,-118.34182,"LOS ANGELES","LOS ANGELES",-118.34188336,34.03458973
90223036,2016,2016-07-14,9540,2016-06-23,2200,019444,,4,3,9,1900,0,3,5,,2,300,"PARKER ROAD","I-5 (GSF)",85.00,W,N,A,-,Y,,,,,,,,,,Y,2,0,1,2,A,-,09,21801,A,N,H,G,A,A,H,-,C,D,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,"- ","- ",34.489469999999997,-118.61959,"LOS ANGELES",UNINCORPORATED,-118.61956726,34.48950439
90223260,2016,2016-07-14,9590,2016-06-07,1225,021264,,2,1,7,1942,0,1,1,,2,083,"I-5 S/B (GSF) TO MAIN STREET","MAIN STREET",1300.00,N,N,A,-,Y,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,F,G,B,E,A,H,-,A,D,0,Y,,,,Y,,A,07,0,0,1,0,1,0,0,0,0,"- ","- ",34.032269999999997,-118.26282999999999,"LOS ANGELES","LOS ANGELES",-118.21725000000001,34.069119999999998
90223552,2016,2016-07-15,9590,2016-07-12,1420,011420,,2,2,7,1942,0,1,1,,2,061,"I-10 W/B (SANTA MONICA FWY)","HARCOURT AVE.",550.00,E,N,A,-,Y,,,,,,,,,,Y,4,0,6,5,A,-,08,22107,,N,C,E,E,A,H,-,A,D,0,Y,,,,Y,,A,01,0,0,6,0,3,0,0,0,0,"- ","- ",34.033340000000003,-118.342,"LOS ANGELES","LOS ANGELES",-118.34330196000001,34.034708620000004
90224265,2016,2016-07-18,9575,2016-07-02,0433,021254,,6,3,7,1942,0,1,1,,2,061,"I-210 W/B (FOOTHILL FREEWAY)","WENTWORTH ST",640.00,W,N,A,-,Y,,,210,,,,,,W,N,2,0,1,2,A,-,11,21954,A,F,G,B,E,A,H,-,D,A,0,Y,,,,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",34.258580000000002,-118.32848,"LOS ANGELES","LOS ANGELES",-118.32853502,34.258527340000001
90224594,2016,2016-07-18,9545,2016-07-08,1145,018862,,5,1,9,1900,0,1,3,,1,046,"SR-2 E/B","BIG ROCK CREEK RD",1056.00,W,N,A,-,Y,,,2,,,,,,E,N,2,0,1,1,A,-,03,22350,,N,E,J,A,A,H,-,A,D,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",34.374009999999998,-117.75718000000001,"LOS ANGELES",UNINCORPORATED,-117.75719092999999,34.374100839999997
90227971,2016,2016-07-22,9580,2016-07-11,1939,018803,,1,2,9,1900,0,1,3,,1,121,"SR-1 N/B (PACIFIC COAST HWY.)","MULHOLLAND HIGHWAY",350.00,N,N,A,-,Y,,,1,,,,,,N,N,2,0,1,2,A,-,11,21954,A,N,A,B,D,A,H,-,A,D,0,Y,,,,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",34.045070000000003,-118.93537999999999,"LOS ANGELES",UNINCORPORATED,-118.93538734000001,34.045101209999999
90230235,2016,2016-08-08,9525,2016-07-05,0230,020632,,2,3,5,1990,0,1,3,,2,604,"SR-60 E/B (POMONA FREEWAY)","DIAMOND BAR BLVD.",2112.00,E,N,A,-,Y,,,60,,,,,,E,Y,2,0,2,3,A,-,01,23152,A,N,C,C,E,A,H,-,D,D,0,Y,,,,Y,Y,A,07,1,1,0,0,1,0,0,0,0,"- ","- ",34.025930000000002,-117.80497,"LOS ANGELES","DIAMOND BAR",-117.80492952,34.025798420000001
90230464,2016,2016-08-17,9580,2016-06-18,2309,020462,,6,3,7,1942,0,1,1,,2,404,"I-405 N/B (SAN DIEGO FWY)","VANOWEN ST",255.00,N,N,A,-,Y,,,405,,,,,,N,Y,2,0,1,3,A,-,08,22107,,N,G,B,E,A,H,-,C,D,0,Y,,,,Y,,A,01,1,0,0,0,1,0,0,0,0,"- ","- ",34.193129999999996,-118.47405999999999,"LOS ANGELES","LOS ANGELES",-118.47417218,34.193128199999997
90231014,2016,2016-07-27,9590,2016-02-27,0313,020985,,6,3,7,1942,0,1,1,,2,084,"I-5 N/B (GOLDEN STATE FREEWAY)","PARK EQUESTRIAN BRIDGE UC",75.00,N,N,A,-,Y,,,5,,,,,,N,N,1,1,0,2,C,-,18,,,F,G,B,E,A,H,-,C,D,0,Y,,,,Y,,-,"- ",0,0,0,1,0,0,0,0,0,"- ","- ",34.133620000000001,-118.2752,"LOS ANGELES","LOS ANGELES",-118.27519968,34.133620090000001
90232033,2016,2016-07-28,9565,2016-07-22,0129,020209,,5,3,9,1900,0,1,3,,2,051,"LINCOLN BLVD. S/B","BALI WAY",300.00,N,N,A,-,Y,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,F,C,G,A,A,H,-,C,D,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",33.982379999999999,-118.98238000000001,"LOS ANGELES",UNINCORPORATED,-118.44159951,33.983112149999997
90232937,2016,2016-08-09,9590,2016-03-16,0339,019258,,3,3,7,1942,0,1,1,,2,052,"I-110 N/B (HARBOR FREEWAY)","33RD ST",99.00,N,N,A,-,Y,,,110,,,,,,N,N,1,1,0,2,A,-,11,21954,A,F,G,B,E,A,H,-,D,D,0,Y,,,,Y,,N,60,0,0,0,1,0,0,0,0,0,"- ","- ",34.022649999999999,-118.27697999999999,"LOS ANGELES","LOS ANGELES",-118.27707769,34.022699959999997
90234663,2016,2016-08-01,9540,2016-07-25,2350,020634,,1,3,7,1942,0,1,1,,2,406,"I-405 N/B FROM RINALDI STREET","RINALDI STREET",717.00,N,N,A,-,Y,,,405,,,,R,,N,N,2,0,1,2,A,-,08,22107,,F,G,B,E,A,H,-,C,D,0,Y,,,,Y,,-,99,1,0,0,0,1,0,0,0,0,"- ","- ",34.281599999999997,-118.46878,"LOS ANGELES","LOS ANGELES",-118.46878,34.281599999999997
90236141,2016,2016-08-02,9535,2016-07-17,1525,020851,,7,2,9,1900,0,1,3,,2,066,"SR-164 (ROSEMEAD BLVD.)","GALLATIN RD",1740.00,N,N,A,-,Y,,,164,,,,,,,N,3,0,1,2,A,-,11,21954,A,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,-,"- ",0,1,0,0,1,0,0,0,0,"- ","- ",34.020569999999999,-118.07494,"LOS ANGELES",UNINCORPORATED,-118.0749186,34.020530190000002
90236349,2016,2016-08-03,9590,2016-07-25,2130,021132,,1,2,7,1942,0,1,1,,2,053,"I-110 S/B (HAF)","23RD STREET",100.00,S,N,A,-,Y,,,110,,,,,,S,Y,4,0,1,3,A,-,08,22107,,N,C,E,E,A,H,-,C,D,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",34.029809999999998,-118.27449,"LOS ANGELES","LOS ANGELES",-118.27453002,34.029807179999999
90237090,2016,2016-08-04,9525,2016-07-16,1235,020505,,6,1,9,1900,0,1,3,,1,024,"SR-39 (SAN GABRIEL CANYON RD.)","CRYSTAL LAKE RD",10032.00,S,N,A,-,Y,,,39,,,,,,,N,2,0,1,2,A,-,11,21954,A,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",34.304220000000001,-117.83929000000001,"LOS ANGELES",UNINCORPORATED,-117.83928779999999,34.304220190000002
90239790,2016,2016-08-08,9525,2016-07-15,0441,020719,,5,3,6,1975,0,1,1,,2,104,"I-10 E/B (SAN BERNARDINO FREEWAY)","VINCENT AVE.",1490.00,W,N,A,-,Y,,,10,,,,,,E,N,2,0,1,2,A,-,03,22350,,F,G,B,E,A,H,-,D,D,0,Y,,,,Y,,A,01,1,0,0,0,1,0,0,0,0,"- ","- ",34.072339999999997,-117.93183999999999,"LOS ANGELES","WEST COVINA",-117.93184100000001,34.072273459999998
90240290,2016,2016-08-09,9575,2016-06-15,1620,015044,,3,2,9,1900,0,1,3,,2,081,"ROSEMEAD BOULEVARD (200 BLOCK)","DEL MAR AVE",5.00,S,N,A,-,Y,,,,,,,,,,N,4,0,1,2,A,-,21,22106,,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,99,0,0,1,0,0,0,1,0,0,"- ","- ",34.142449999999997,-118.07329,"LOS ANGELES",UNINCORPORATED,-118.07343976999999,34.142256289999999
90240878,2016,2016-08-09,9590,2016-05-31,0137,019258,,2,3,7,1942,0,1,2,,2,072,"US-101 N/B  (HOF)","BARHAM BLVD",604.00,N,N,A,-,Y,,,101,,,,,,N,N,3,0,1,2,A,-,11,21954,A,F,G,B,E,A,A,-,C,D,0,Y,,,,Y,,-,99,0,1,0,0,1,0,0,0,0,"- ","- ",34.129010000000001,-118.34693,"LOS ANGELES","LOS ANGELES",-118.34699437,34.12894395
90241337,2016,2016-08-09,9580,2016-07-27,1129,018101,,3,1,7,1942,0,1,3,,2,171,"SR-170 S/B (HOLLYWOOD FWY.)","WHITSETT AVE",500.00,N,N,A,-,Y,,,170,,,,,,S,N,2,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,A,D,0,Y,,,,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",34.206919999999997,-118.40652,"LOS ANGELES","LOS ANGELES",-118.40629366,34.206983819999998
9024206,2019,2020-07-13,1942,2019-11-25,1620,30830,1675,1,5,7,1942,0,0,0,P,0,16A75,"SUNLAND BL","RT 5",0.00,,Y,A,-,Y,LA,7,1,-,-,39.326,I,5,N,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,-,A,H,A,A,0,Y,,,,Y,,D,22,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.55567169189453,34.03857421875
9024272,2019,2020-09-15,1942,2019-12-27,1320,37613,1049,5,5,7,1942,0,0,0,J,0,26TL46,"RT 101","RESEDA BL",4.00,W,N,A,-,Y,LA,7,101,-,-,21.416,R,3,N,N,4,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,WO,"- ",,,"LOS ANGELES","LOS ANGELES",-118.53870391845703,34.173412322998047
90243692,2016,2016-08-12,9580,2016-08-03,1833,019544,,3,2,7,1942,0,1,1,,2,404,"I-405 N/B (SAN DIEGO FWY)",US-101,1056.00,S,N,A,-,Y,,,405,,,,,,N,Y,2,0,1,2,C,-,18,,,N,G,B,E,A,H,-,A,D,0,Y,,,Y,Y,,-,"- ",1,0,0,0,1,0,0,0,0,"- ","- ",34.157449999999997,-118.46890999999999,"LOS ANGELES","LOS ANGELES",-118.46904949,34.15740435
90246590,2016,2016-08-17,9580,2016-08-02,1828,019715,,2,2,7,1942,0,1,1,,2,406,"I-405 N/B FROM NORDHOFF ST.",I-405,70.00,E,N,A,-,Y,,,405,,,,R,,N,N,3,0,1,2,A,-,05,21650,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.235720000000001,-118.47254,"LOS ANGELES","LOS ANGELES",-118.47254,34.235720000000001
90248007,2016,2016-08-18,9590,2016-08-08,1255,014234,,1,1,7,1942,0,1,1,,2,051,"I-110 S/B (HAF) FROM MLK JR. BLVD.","MARTIN LUTHER KING, JR BLVD",20.00,S,N,A,-,Y,,,110,,,,R,,S,N,3,0,1,2,D,-,00,,,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,-,"- ",0,1,0,0,1,0,0,0,0,"- ","- ",34.010860000000001,-118.28157,"LOS ANGELES","LOS ANGELES",-118.28157,34.010860000000001
90250145,2016,2016-08-23,9550,2016-08-09,1900,020688,,2,2,5,1935,0,1,1,,2,652,"I-605 S/B FROM CARSON ST. W/B","CARSON ST.",10.00,N,N,A,-,Y,,,605,,,,R,,S,N,3,0,1,2,A,-,10,21950,A,N,G,B,C,A,H,-,A,D,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",33.831620000000001,-118.08535000000001,"LOS ANGELES",LAKEWOOD,-118.08535000000001,33.831620000000001
90250892,2016,2016-08-23,9590,2016-06-24,0410,020934,,5,3,7,1942,0,1,1,,2,061,"I-10 WESTBOUND (SANTA MONICA FREEWAY)","GRAMERCY PLACE",692.00,W,N,A,-,Y,,,10,,,,,,W,N,1,1,0,2,D,-,00,,,N,G,B,E,A,H,-,E,D,0,Y,,,Y,Y,,-,"- ",0,0,0,1,0,0,0,0,0,"- ","- ",34.037050000000001,-118.31570000000001,"LOS ANGELES","LOS ANGELES",-118.31569863,34.037034740000003
90250898,2016,2016-08-23,9590,2016-06-24,0409,020934,,5,3,7,1942,0,1,1,,2,061,"I-10 WESTBOUND (SANTA MONICA FREEWAY)","GRAMERCY PLACE",686.00,W,N,A,-,Y,,,10,,,,,,W,N,2,0,1,2,A,-,11,21954,A,N,G,B,E,A,H,-,E,D,0,Y,,,Y,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",34.037050000000001,-118.31570000000001,"LOS ANGELES","LOS ANGELES",-118.31569863,34.037034740000003
90254307,2016,2017-02-13,9580,2016-04-16,2134,020828,,6,2,7,1942,0,1,2,,2,100,"US-101 NB (VENTURA FWY)","MOORPARK ST",487.00,N,N,A,-,Y,,,101,,,,,,N,N,1,1,0,2,A,-,11,21954,A,N,G,B,D,A,H,-,C,D,0,Y,,,,Y,Y,N,60,0,0,0,1,0,0,0,0,0,"- ","- ",34.151679999999999,-118.37485,"LOS ANGELES","LOS ANGELES",-118.37481931000001,34.151694210000002
90255084,2016,2016-08-29,9575,2016-08-16,0700,020708,,2,1,9,1900,0,2,4,,2,024,"WOODBURY ROAD (100 BLOCK)","NAVARRO AVENUE",190.00,W,N,A,-,Y,,,,,,,,,,N,3,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,A,D,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",34.183,-118.15416999999999,"LOS ANGELES",UNINCORPORATED,-118.15408545,34.183136480000002
90255425,2016,2016-08-29,9550,2016-08-20,1150,021141,,6,1,5,1919,0,1,3,,2,092,"SR 91 W/B TO NORWALK BLVD.","NORWALK BOULEVARD",10.00,E,N,A,-,Y,,,91,,,,R,,W,N,4,0,1,2,A,-,09,21804,A,N,G,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.877740000000003,-118.07254,"LOS ANGELES",CERRITOS,-118.07254,33.877740000000003
90255735,2016,2016-08-29,9525,2016-07-17,0350,020693,,7,3,5,1990,0,1,3,,2,584,"SR-57 N/B (ORANGE FREEWAY)","BREA CANYON RD.",400.00,N,N,A,-,Y,,,,,,,,,,Y,3,0,1,3,A,-,03,22350,,N,C,C,E,A,H,-,C,D,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",33.939529999999998,-117.87624,"LOS ANGELES","DIAMOND BAR",-117.8589277,33.958535310000002
90257952,2016,2016-08-31,9535,2016-07-15,1940,020794,,5,2,5,1969,0,1,1,,2,075,"I-710 S/B FROM IMPERIAL HWY W/B",I-710,180.00,W,N,A,-,Y,,,710,,,,R,,S,Y,2,0,1,2,A,-,10,21950,A,N,G,B,C,A,H,-,B,A,0,Y,,,,Y,,A,01,1,0,0,0,1,0,0,0,0,"- ","- ",33.931100000000001,-118.17975,"LOS ANGELES","SOUTH GATE",-118.17975,33.931100000000001
90260976,2016,2016-09-05,9525,2016-08-26,0820,020951,,5,1,4,1905,0,1,1,,2,204,"I-210 E/B TO CITRUS AVE.","CITRUS AVE",6.00,W,N,B,-,Y,,,,,,,,,,N,4,0,1,2,A,-,05,21650,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",34.112479999999998,-117.89483,"LOS ANGELES",AZUSA,-117.89017978,34.120780000000003
90260987,2016,2016-09-05,9525,2016-08-08,1640,020346,,1,2,9,1900,0,2,4,,2,045,"6TH AVE (100 BLOCK)","VALLEY BLVD",5.00,S,N,A,-,Y,,,,,,,,,,N,4,0,1,2,A,-,05,21202,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",34.037230000000001,-117.97834,"LOS ANGELES",UNINCORPORATED,-117.97829041,34.037289379999997
90262104,2016,2016-09-06,9565,2016-08-25,0816,020468,,4,1,7,1942,0,1,1,,2,064,"I-405 S/B (SAN DIEGO FREEWAY)","SEPULVEDA BLVD",145.00,S,N,A,-,Y,,,405,,,,,,S,N,4,0,1,2,A,-,08,22107,,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,A,07,0,0,1,0,1,0,0,0,0,"- ","- ",34.095059999999997,-118.47647000000001,"LOS ANGELES","LOS ANGELES",-118.47640498,34.095082480000002
90263432,2016,2016-09-07,9565,2016-09-02,0733,021251,,5,1,5,1928,0,1,1,,2,012,"I-105 E/B FROM CRENSHAW BLVD.","CRENSHAW BLVD.",20.00,E,N,B,-,Y,,,105,,,,R,,E,N,3,0,1,2,A,-,10,21950,A,N,G,B,C,A,H,-,A,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",33.92436,-118.32643,"LOS ANGELES",HAWTHORNE,-118.32643,33.92436
90263846,2016,2016-09-08,9550,2016-09-02,0655,021386,,5,1,9,1900,0,1,3,,2,602,"STATE ROUTE 60 E/B (POMONA FREEWAY)","FAIRWAY DR",1900.00,W,N,B,-,Y,,,60,,,,,,E,N,3,0,1,3,A,-,08,22107,,F,B,E,E,A,H,-,B,D,0,Y,,,Y,Y,,-,99,0,1,0,0,1,0,0,0,0,"- ","- ",33.995190000000001,-117.87639,"LOS ANGELES",UNINCORPORATED,-117.87639874,33.995247859999999
90266173,2016,2016-09-12,9580,2016-08-30,1640,019319,,2,2,7,1942,0,1,2,,2,105,"US-101 S/B TO WHITE OAK AVENUE","WHITE OAK AVE",5.00,N,N,A,-,Y,,,101,,,,R,,S,N,2,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,07,1,0,0,0,1,0,0,0,0,"- ","- ",34.170760000000001,-118.51869000000001,"LOS ANGELES","LOS ANGELES",-118.51869000000001,34.170760000000001
90266228,2016,2016-09-13,9590,2016-04-17,0253,021031,,7,3,7,1942,0,1,2,,2,073,"US-101 S/B (HOLLYWOOD FREEWAY)","N. WILTON PLACE OVERCROSSING",4.00,S,N,A,-,Y,,,101,,,,,,S,Y,1,1,0,2,A,-,11,21954,A,N,G,B,E,A,H,-,C,D,0,Y,,,,Y,,N,60,0,0,0,1,0,0,0,0,0,"- ","- ",34.096710000000002,-118.31358,"LOS ANGELES","LOS ANGELES",-118.31357589,34.096713860000001
90266863,2016,2016-09-13,9550,2016-09-03,0521,020037,,6,3,9,1900,0,1,1,,2,650,"INTERSTATE 605 SOUTHBOUND","SARAGOSA STREET",1950.00,N,N,B,-,Y,,,605,,,,,,S,Y,2,0,2,5,A,-,03,22350,,N,C,C,E,A,H,-,C,D,0,Y,,,,Y,,A,01,1,1,0,0,2,0,0,0,0,"- ","- ",33.983339999999998,-118.07352,"LOS ANGELES",UNINCORPORATED,-118.07353644,33.983353299999997
90269886,2016,2016-09-19,9590,2016-04-17,0254,021031,,7,3,7,1942,0,1,2,,2,073,"US-101 S/B (HOLLYWOOD FREEWAY)","N WILTON PLACE OVERCROSSING",81.00,S,N,A,-,Y,,,101,,,,,,S,N,2,0,1,2,C,-,18,,,F,G,B,E,A,H,-,C,D,0,Y,,,,Y,,-,"- ",1,0,0,0,1,0,0,0,0,"- ","- ",34.096539999999997,-118.31341999999999,"LOS ANGELES","LOS ANGELES",-118.31341609,34.096543670000003
90270770,2016,2016-09-19,9550,2016-09-12,2204,020340,,1,3,6,1949,0,1,1,,2,651,"I-105 W/B FROM IMPERIAL HIGHWAY","IMPERIAL HIGHWAY",100.00,S,N,A,-,Y,,,105,,,,R,,W,N,3,0,1,2,A,-,11,21954,A,N,A,B,D,A,H,-,D,D,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",33.916829999999997,-118.10516,"LOS ANGELES",NORWALK,-118.10516,33.916829999999997
90271765,2016,2016-09-20,9580,2016-09-08,1715,020402,,4,2,7,1942,0,1,3,,2,170,"SR-170 N/B FROM MAGNOLIA BLVD","MAGNOLIA BLVD",4.00,N,N,A,-,Y,,,170,,,,R,,N,N,4,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,0,1,0,0,0,1,0,0,"- ","- ",34.165010000000002,-118.3822,"LOS ANGELES","LOS ANGELES",-118.3822,34.165010000000002
90271941,2016,2016-09-20,9575,2016-09-04,0815,021283,,7,1,9,1900,0,1,3,,2,300,"SR-2 (ANGELES CREST HIGHWAY)","ANGELES FOREST HWY",4752.00,W,N,A,-,Y,,,2,,,,,,,N,4,0,1,2,A,-,06,21750,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,D,22,0,0,1,0,0,0,1,0,0,"- ","- ",34.26961,-118.15517,"LOS ANGELES",UNINCORPORATED,-118.15517044000001,34.269614199999999
90275827,2016,2016-09-26,9525,2016-09-09,2210,021156,,5,3,5,1906,0,1,1,,2,651,"I-605 S/B TO RAMONA BLVD.","RAMONA BLVD",150.00,N,N,A,-,Y,,,605,,,,R,,S,N,3,0,1,2,A,-,03,22350,,F,G,B,E,A,H,-,C,D,0,Y,,,,Y,,D,22,0,1,0,0,1,0,0,0,0,"- ","- ",34.078749999999999,-117.99850000000001,"LOS ANGELES","BALDWIN PARK",-117.99850000000001,34.078749999999999
90277700,2016,2016-09-28,9565,2016-09-27,1927,019232,,2,2,9,1900,0,2,4,,2,022,"NORMANDIE AVE","108TH ST  E",0.00,,Y,A,-,Y,,,,,,,,,,Y,4,0,1,2,A,-,12,21453,A,N,H,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.92821,-118.43483000000001,"LOS ANGELES",UNINCORPORATED,-118.30029005,33.938180060000001
90278690,2016,2016-09-29,9575,2016-04-08,0523,020911,,5,3,7,1942,0,1,1,,2,050,"I-5 N/B (GOLDEN STATE FREEWAY)","SR-134 W/B (VENTURA FREEWAY)",0.00,,N,B,-,Y,,,5,,,,,,N,Y,1,1,2,4,A,-,03,22350,,N,C,C,E,B,H,-,C,D,0,Y,,,,Y,,D,22,0,1,1,1,0,0,0,0,0,"- ","- ",34.15408,-118.28718000000001,"LOS ANGELES","LOS ANGELES",-118.28717598,34.154086890000002
90281536,2016,2016-10-03,9580,2016-09-20,1945,020095,,2,2,7,1942,0,1,2,,2,105,"US-101 S/B (VENTURA FREEWAY)","RESEDA BLVD",500.00,E,N,A,-,Y,,,101,,,,,,S,N,3,0,1,5,A,-,11,21954,A,F,G,B,E,A,H,-,C,D,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",34.172829999999998,-118.5343,"LOS ANGELES","LOS ANGELES",-118.53431128,34.172795999999998
90281556,2016,2016-10-03,9590,2016-09-11,0530,021346,,7,3,7,1942,0,1,1,,2,083,"I-5 S/B (GSF)","PASADENA AVENUE",100.00,N,N,A,-,Y,,,5,,,,,,S,Y,4,0,2,2,A,-,11,21954,A,N,E,I,E,A,H,-,C,D,0,Y,,,,Y,Y,N,60,0,0,2,0,1,0,0,0,0,"- ","- ",34.075279999999999,-118.21957999999999,"LOS ANGELES","LOS ANGELES",-118.2194337,34.075268549999997
90282795,2016,2016-10-04,9565,2016-09-16,1745,021372,,5,2,7,1942,0,1,1,,2,082,"I-10 WESTBOUND","CENTINELA AVE",10.00,S,N,A,-,Y,,,,,,,,,,N,3,0,1,3,A,-,11,21456,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",34.028829999999999,-118.45475,"LOS ANGELES","LOS ANGELES",-118.45265999999999,34.027760000000001
9028522,2020,2020-10-13,1941,2020-01-08,0617,11228,,3,5,7,1941,0,0,0,,0,,"PACIFIC COAST HWY","OUTER TRAFFIC CIR",0.00,,Y,B,-,Y,LA,7,1,-,-,3.401,I,5,N,N,3,0,1,2,A,-,09,21802,A,N,D,G,A,A,H,-,B,D,0,,Y,,,Y,,A,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.14094543457031,33.78887939453125
9028564,2020,2020-10-13,1941,2020-01-05,2019,11080,,7,5,7,1941,0,0,0,,0,,"ATLANTIC AV","RT 91",75.00,N,N,A,-,Y,LA,7,91,-,R,12.240,R,4,E,N,3,0,1,2,A,-,07,21658,A,M,B,G,A,A,H,-,C,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ",EO,,,"LOS ANGELES","LONG BEACH",-118.18375396728516,33.876850128173828
90288765,2016,2017-03-07,9530,2016-06-17,0058,021007,,5,3,5,1977,0,1,1,,2,411,"I-405 N/B (SAN DIEGO FREEWAY)","CARSON ST.",950.00,S,N,B,-,Y,,,,,,,,,,Y,1,3,1,5,A,-,03,22350,,N,E,I,E,A,C,-,D,D,0,Y,,,,Y,,A,01,0,0,1,3,0,0,0,0,0,"- ","- ",33.494239999999998,-118.15956,"LOS ANGELES",CARSON,-118.25573,33.83164
